asset_id,symbol,asset_class,timestamp,close,return_1d,return_5d,return_20d,volatility_20d,sma_20,sma_50,ema_20,atr_14,rsi_14,relative_volume_20d,distance_from_20d_high,trend_strength,liquidity_score,data_quality_score,market_quality_score,regime,warnings
stock:ABSI,ABSI,stock,2026-07-24,7.559999942779541,-0.06319699768660114,-0.08860761021750208,-0.2595494696832914,0.8295924686317587,9.983749985694885,7.884099998474121,8.972199894180488,0.7742857592446464,11.804219249560745,0.4669733207267183,-0.3493975888782205,0.2663144794747819,74.04781957314198,100.0,78.75176904241133,crash,
crypto:paypal-usd,PYUSD,crypto,2026-07-26,0.9996563792228699,-8.76412641542812e-05,-0.00021967035021352999,-0.00021067082921388813,0.002855358099463312,0.9997714728116989,0.9997150111198425,0.9997576584168208,0.0004989462239401681,48.643883916463245,0.12912480527633838,-0.0002996457301704947,5.6477787397741885e-05,75.69604177441843,100.0,78.14869050818713,sideways,
stock:AAP,AAP,stock,2026-07-24,55.79999923706055,0.04455262354349543,0.04966138820967192,-0.05743245746725367,0.6159015040574191,56.615000343322755,56.656399993896486,55.70428941623148,2.8914288112095425,48.721653145929196,0.6665671844265075,-0.11456682272704843,-0.0007307144572932645,80.33402977493549,100.0,77.7181551246006,bear,
stock:ACNB,ACNB,stock,2026-07-24,62.099998474121094,-0.012090393395658205,0.027295247152308022,0.06353826208688695,0.2960851202281341,60.36450004577637,57.25800010681152,60.14945759657011,1.4107140132359095,56.455481678283604,1.831580862288521,-0.012090393395658205,0.05425442616175639,54.438916269659146,100.0,77.48055246571788,bull,
stock:ACMR,ACMR,stock,2026-07-24,84.31999969482422,-0.04636958334117092,0.004766462519143921,-0.21093019639515043,1.2549061117467613,97.9237491607666,90.21759941101074,92.90547205424731,8.305785587855748,40.151199420720424,0.37854512818937835,-0.3354874292662109,0.08541736645694163,83.09311448227596,100.0,77.14354827718101,crash,
stock:ABEO,ABEO,stock,2026-07-24,6.050000190734863,-0.051724125044937064,-0.13571425846644813,0.08812954190613942,0.6131258595916123,6.545000052452087,5.962400035858154,6.45793465129519,0.3892857687813895,45.00000458497285,0.7481065864938099,-0.17009599144126353,0.09771233280057506,60.0375388882307,100.0,77.03483064799268,volatile,
crypto:dai,DAI,crypto,2026-07-26,0.9997827410697937,-3.225207987167522e-05,-1.824265195216057e-05,1.4725763360923239e-05,0.0022176271199709865,0.9997705370187759,0.9996414351463317,0.9997628184678184,0.000906275851385934,58.230044620723845,0.533628084334165,-0.00024324023409239004,0.00012914818044261473,72.84839501756065,100.0,77.0031246290569,recovery,
stock:AA,AA,stock,2026-07-24,44.2400016784668,-0.02275234744602772,0.005911826715249813,-0.1665410672125488,0.49384711973282386,48.067999839782715,59.92020004272461,49.02387623132547,2.0662146977015903,26.90731695715523,0.31199187394635425,-0.1822550290897117,-0.19779974356712723,90.05986111709724,100.0,76.45181095184844,strong_bear,
stock:ABX,ABX,stock,2026-07-24,10.380000114440918,0.032835812680907406,0.0019305461801615298,0.12337666358889954,0.6322154094756423,10.935000038146972,9.879599990844726,10.525294080633607,0.5253571782793317,26.988634747291172,0.7507033692798376,-0.13499999046325684,0.10682619218189697,58.84018240783816,100.0,76.36953403546698,volatile,
stock:ABCL,ABCL,stock,2026-07-24,5.309999942779541,-0.0634920861852456,-0.17865432057971598,-0.20270269302740906,0.9557877015634071,6.845749950408935,5.958499994277954,6.282004084894045,0.5502499171665737,20.4387959606932,0.8579506914091911,-0.3460591111308945,0.14890491851691232,73.93304530977036,100.0,76.33969871959427,crash,
crypto:usdd,USDD,crypto,2026-07-26,0.9991392493247986,3.1260717907155566e-05,-0.00026891654009075783,0.00027956646610682867,0.01791294093754291,0.9993445128202438,0.9986929047107697,0.9991105625664316,0.002011303390775408,58.84465310056431,4.310611207456111,-0.002254614612026362,0.0006524609380927656,69.0106492693958,100.0,75.80156192069421,sideways,
stock:ABUS,ABUS,stock,2026-07-24,4.380000114440918,-0.02013415659397011,-0.039473647060816464,-0.006802660773060132,0.5117251332445254,4.710999941825866,4.509399948120117,4.585462744209201,0.24285718372889928,34.87179800682,0.31585623207773045,-0.16091948458103145,0.04470661197168656,61.86923766079887,100.0,75.6933447138612,volatile,
crypto:stellar,XLM,crypto,2026-07-26,0.17781700193881989,-0.0013366731751235372,-0.07335817300300329,-0.11022097478366011,0.3789029882148332,0.1851171500980854,0.19272843927145003,0.18563981228173546,0.006792435688631875,38.80674245515606,0.32051488744011986,-0.07335817300300329,-0.03949229912376572,70.5720853429631,100.0,75.3499806738747,strong_bear,
